0,-0.003204968,-0.002140985,-0.002542576,0.001497328,-0.003393872,0.001159331,-0.002889649,-0.000504275,0.002175754,0.003447778,0.002417112,0.000343874,0.002159412,0.000916118,-0.002881043,0.001021533,-0.003118566,-0.000139507,0.003471899,0.003617386,0.000728759,-0.001196859,0.001472666,0.000408422,-0.001946388,0.000237911,-0.001780346,-0.002351296,-0.001515985,0.000199265,-0.002706572,0.001862748,0.001710351,-0.002048539,0.002323742,-0.00384163,0.000292714,-5.75E-05,-0.002580192,-0.003557345,0.001588255,-0.002308716,-0.00235273,-0.002180992,0.00222096,0.000455197,0.000122165,-0.001884046,0.002168266,0.000778476,-0.003022726,-0.003784447,0.000718782,0.00060865,-0.001371246,0.002556989,0.000342015,-0.000465063,-2.23E-05,0.002260281,0.002324042,0.001375857,-0.001766218,0.000148139,-0.003001876,0.002049269,-0.003641867,-0.000351498,-0.003131752,-0.002330409,0.002249219,-0.000166566,-0.002319397,0.002677111,-0.000222491,-0.001848359,-0.000561898,-0.003414664,-0.00067187,0.001814378,0.00085647,0.002398527,-0.002193846,0.000507262,-0.003080165,-0.002008908,-0.003460457,0.002941627,-0.002993808,0.002164807,0.002809002,0.003720343,0.003106502,0.001758714,-0.001045276,-0.003343777,-0.00030958,0.000430493,-0.00088082,-0.003042808,0.002424288,0.001838736,-0.002634566,-0.001176792,0.001236145,0.001619332,0.000646749,0.003015022,-3.27E-05,-0.00016588,0.002283065,0.000503547,0.002466672,0.002294194,-0.001025225,0.003721633,0.001513879,0.001846507,0.00368932,-0.002282868,-0.003283782,0.002410355,-0.00189912,0.001885059,0.002705323,-0.002892767,-0.00304901,0.000746865
0,0.003493084,-0.001401041,9.98E-05,0.003260375,-0.002853785,-0.000273641,0.001106581,0.001566536,-0.002491959,0.002929234,0.001313567,0.001617692,-0.002542988,-0.00273441,-0.001087423,-0.00233752,-0.000661019,0.003260423,0.000350844,0.003612103,0.002523924,0.001324362,0.001508855,-0.000349365,-0.000644357,0.00152742,0.002316108,0.0026941,-0.003750487,0.003473171,0.000770994,-0.000277887,-0.001861256,-1.97E-05,-0.000750765,-0.003367389,0.003749699,2.56E-05,-0.003850835,0.002009733,0.003840786,-0.002940325,0.003601538,0.002749452,-0.003655077,-0.002059153,0.00161671,-0.001568335,-0.002953123,0.001521483,0.002458817,-0.002147116,0.003521611,0.000169102,-0.000820422,0.002376034,-0.002080998,-0.003685668,0.002912093,-0.00196731,-0.000223807,0.002827485,-0.002825351,-0.003283261,-0.000505355,-0.002935698,0.003761735,-0.002422402,-0.000710545,-0.001469414,-0.000406718,-0.002892812,-0.000350582,-0.000256642,-0.003832734,-0.001252886,-0.000294018,-0.002228826,0.000325339,0.000109239,0.001575479,-0.003827659,-0.002420369,-0.003510985,0.001101874,-0.0003234,-0.000784265,0.003602647,-0.003154191,-0.000421531,-0.000230351,0.002948206,-0.000244276,-0.000271566,-0.001343228,-0.001087293,0.00246988,0.003238225,-0.003838659,-0.002712611,0.000739664,0.001823211,7.80E-05,-0.001147897,-0.002720447,0.003045896,-0.003049849,0.003398718,-0.00173899,-0.000826198,0.000427973,0.001783151,-0.00284656,-0.00221878,-0.001023944,0.002063804,0.000173317,0.001720261,0.000810543,0.001344331,-0.003271329,-0.001903101,0.001436309,0.003366645,0.001752325,-0.00043516,0.001440234,-0.00303149
0,0.003275911,-0.000800184,-0.002085733,0.003244471,-4.94E-06,0.000190245,-0.001737854,0.001611988,-0.000924452,-0.003718454,-0.000555904,0.000776252,-0.00018399,0.001736812,-0.002511542,0.000623621,0.003490786,-0.002848717,0.002876009,-0.001486617,0.000989378,-0.001119483,-0.003752943,-0.000902542,0.002561971,-0.001520945,-0.002938131,0.001777899,0.002188039,0.002913243,0.003204622,-0.003336076,-0.001605516,0.003296892,0.003734225,0.002335911,-0.003191651,-2.94E-05,-0.002461128,-0.000321997,-0.000990085,-0.000761305,0.003699553,-0.000283193,-0.003864575,-0.000845232,0.001716967,-0.001928866,0.003257618,-0.000231867,-0.001958846,-0.001401159,0.00112046,-0.002086577,0.00245902,0.003342357,-0.000734227,0.000420828,0.001818579,0.001185938,-0.000155797,-0.003614607,-0.003213876,0.002374075,-0.003527423,-0.002385705,0.000821999,2.01E-05,0.000986736,0.002012375,-0.001453352,-0.001606724,0.00162876,-0.001382673,0.000537719,0.002551004,0.001353555,0.001116249,0.000561006,0.003214246,0.002926447,0.000450245,-0.001479785,9.89E-05,-0.003416402,0.001333602,0.002314182,-0.003529555,0.001453022,0.000651452,0.0004621,-0.000312965,0.001563254,-0.000508217,0.00141528,-0.002150675,-0.000658872,-0.001751699,-0.002815704,0.002202982,-0.003902338,-0.002494404,-0.001959796,-0.003471306,-0.00344543,-0.002189106,-0.001367429,0.001514415,0.00128122,-0.003401305,0.001073071,-0.002141992,0.002611628,-0.003672542,-0.003274476,0.000778372,-0.000388628,0.002434667,-0.0029074,-0.001561368,0.001807818,0.000571906,-0.001520323,0.000898956,-0.002557827,0.003626917,0.001654954,0.003378369
0,-0.002858,0.003404948,-0.001725743,0.003213223,-0.000429023,0.001131136,0.000290672,-0.001389657,-0.000128306,-0.002829518,-0.003392776,8.28E-05,-9.37E-05,-0.00227977,-0.000210084,-0.002362522,-0.000103831,-0.001716636,-0.00263388,-0.000199079,0.001304687,0.002141803,0.00015624,0.001710649,0.000769869,0.000115956,0.003179004,0.00099966,-0.000300731,-3.53E-05,-0.001728109,0.002403538,0.000526544,-0.002150744,0.000879793,0.001876632,0.002552634,-0.001088199,-0.003093651,-0.003833497,-0.000280868,-0.002201072,0.000186735,-0.00137337,-0.001815438,-0.003036832,-0.001829932,-0.001594363,-0.003578781,-0.002516409,0.001237224,-0.002884863,0.001979703,-0.001202882,-0.003491544,-0.003233705,0.001741617,0.002833059,0.001267216,0.00208938,0.002309033,-0.002186995,-0.001789221,0.00143493,-0.000255452,-0.000308623,0.002830354,0.003863021,0.00274308,0.000417634,0.000424949,0.002139096,-0.002876744,0.002987548,0.00104188,-0.002357617,0.000157376,0.000697633,0.00097644,-0.003703745,0.0013533,0.002034908,0.000771093,-0.003908347,-0.000632788,0.003288648,0.001377182,0.00088175,0.003875515,-0.001609448,0.002927467,0.003248797,-0.00390264,-0.00149106,0.000517823,-0.00211426,0.002044773,-0.002280511,0.002811297,0.00185476,-0.001132516,0.002432065,0.002782136,-0.003051181,0.001264812,-0.000370521,0.001472236,0.001298987,0.001700951,-0.001104614,0.003833105,0.002217796,-0.002177871,0.000295014,0.001365674,0.001814354,0.000196642,0.0006559,0.001639728,-0.001264753,0.000429973,-9.77E-05,0.000240867,-0.001852068,-0.002665673,-0.001224276,0.000498944,0.00119576
0,0.001331264,-0.002791737,0.002130554,-0.002188229,0.002277436,-0.001871998,0.002019942,0.00334379,0.002592686,-0.003580665,-0.002837598,-0.00263485,0.00261886,0.001943869,-0.003632763,-0.00080307,0.000111109,0.001159269,-0.002558667,-0.003790748,0.00091063,0.000222535,0.002898069,-0.000673652,0.001271185,-0.002621719,0.003364388,-0.000726452,0.001591863,-0.002437807,-0.002838229,0.000829708,-0.000264281,0.002077157,0.001192941,-0.000772802,0.000476574,-0.002840098,0.003802751,0.001484977,-0.001675776,0.002913659,0.001567571,0.001433753,0.003399891,2.31E-05,0.003574525,-0.00224223,-0.002894154,-0.002208101,-0.002001995,0.002452395,-0.000811666,0.001499638,-0.003181845,0.003247935,-0.002073886,0.003869869,-0.003383818,0.001774902,0.000448917,-0.002284332,-0.003620848,0.002234457,-1.64E-05,-0.003941504,0.001883728,0.003697251,0.000756099,-0.000881051,-0.003170523,0.001201767,0.001592749,0.002491708,-0.000336868,-0.00293931,-0.00063636,-0.000497888,-0.000847035,-0.000400936,-0.00193544,-3.99E-06,0.002920184,-0.000635736,0.00105978,-0.003077659,0.001493439,0.002983139,-0.002392808,-0.000651846,-0.001467221,0.002250845,0.003511262,0.001247618,-5.97E-05,1.53E-05,0.001302879,-0.002687045,-0.001779683,0.001176821,-0.002432877,-0.003004573,0.000277394,0.002445008,0.001531811,0.000627329,0.000213672,-0.001009695,0.001727395,-0.002003519,0.003787108,0.000479241,-0.00297144,0.002327145,0.002254572,-0.001809362,-0.002596806,0.00022715,0.001748624,0.002497235,0.002995106,-0.003240279,-9.09E-05,0.003058206,0.001028615,-0.001827421,0.003048973,-0.000808033
0,-0.001887502,0.00183641,-0.002529691,0.002232254,0.002195216,-0.002983979,-0.00072751,0.003184323,-0.0037798,-0.000678123,-0.001000487,-0.003745229,0.002591365,0.001336459,-0.001198218,-0.002984431,-0.002660707,-0.001685561,0.003320747,-0.000920367,-0.001689849,0.002905092,0.002377761,-0.002067182,0.001960808,0.001088362,0.003041647,-6.63E-05,-0.001185234,0.001866211,0.003121154,0.002053975,0.001699439,-0.001113776,-0.002346792,0.002004782,-0.00219977,0.001975472,0.002863873,-0.00265064,-0.001022662,0.001662607,0.003597681,-0.00012141,0.002647329,0.001475126,0.00152595,-0.000238416,-0.002485623,-0.003169635,0.003836385,-5.01E-05,-0.001798368,-0.001785391,-0.00168879,-0.001147339,0.001819007,-0.001905657,-0.000132675,-0.003819489,-0.002539735,-4.07E-05,-0.00262978,0.002877047,0.002336817,0.003080795,-0.00283857,0.001675327,0.002833909,-0.000950034,0.000603409,0.001135049,0.000478903,-0.001144172,0.003245137,0.002262107,0.000124439,0.001623642,0.002537475,-0.00084754,-0.002647896,0.00148128,-0.000389645,-0.003044762,0.003035201,-0.000709572,0.003820775,0.001505156,-0.001212788,0.001920239,0.000326502,0.002104609,-0.00243109,0.000821058,-0.003555229,0.001902712,-0.00358175,0.001049958,-0.003130129,-0.00180872,0.003228549,0.003850586,-0.003287267,0.001283516,0.003165021,0.000446777,0.000214695,0.003253242,-0.002595018,0.002780519,0.001692734,-0.001022843,-0.003703451,0.00096784,-0.000648262,-0.001343652,-0.001029228,-0.002029548,-0.000929685,0.00366214,-0.000506585,-0.001095138,-0.002719821,0.002564552,-0.002618052,0.00251896,0.001736859,-0.000378803
0,0.000782908,-0.003874407,0.00044993,-0.001726842,0.002479356,-0.003584828,-0.002114008,0.003928128,0.001654874,0.001359896,0.002619657,0.001537139,0.00121664,0.000629147,0.002154954,-0.00115172,-0.001619145,0.003155741,0.002324695,-0.000260006,-0.002236285,0.003394691,0.002488518,-0.000240651,0.000739182,-0.000666154,-0.001765127,5.82E-06,-0.000521369,-0.002328104,-0.003508461,-0.001598365,-0.003040419,0.002362301,0.001436553,-0.002386115,0.000185484,-0.000231181,-0.000931203,0.001580827,0.001576255,0.000316687,0.002408091,-0.001938849,0.001181741,-0.00394905,0.002645311,-0.00375905,-0.001463372,-0.003129724,0.001531399,-0.003171061,0.002919385,0.001526515,-0.001583408,0.002028703,-0.00186638,-0.003879899,-0.003604644,0.000238814,-0.000451283,0.003589513,0.00160964,-0.000408682,0.000361413,0.002607396,-0.000983926,0.00387236,0.001125897,-0.000120951,0.000704863,-0.001898729,-0.003884948,-0.002775386,0.002275223,0.003790078,-0.002154658,-0.000302441,-0.003214712,0.002962562,0.000631126,0.001019866,0.002794592,-0.002001292,0.002575439,0.003450629,0.002764625,1.66E-05,0.0022115,-0.001935289,-0.003135829,-0.002111733,0.003821187,0.002260224,0.000938839,-0.003385845,0.001171592,0.001181073,-0.002043124,-0.002594236,-0.001234836,-3.57E-05,-0.002097926,-0.000901553,0.000737476,0.001776435,0.001372347,0.002336285,-0.003052721,0.001380432,-0.002886652,-6.82E-05,-0.002785978,-0.000398789,-0.002910317,-0.001829592,-0.001802313,0.002763386,0.001717932,0.003854207,-0.003723716,0.001088513,0.002421714,-0.001969195,0.003226033,0.000821351,-0.00240899,-0.000453708
0,-0.000431855,0.001983084,0.002989932,0.001810329,-0.002768115,-0.000993086,0.003034649,0.001248274,0.003030808,-0.001376758,0.001481767,0.002672138,0.00292205,0.003078552,0.003693017,0.000682424,0.000970694,-0.000896131,0.002196493,-0.000582136,0.003727265,-0.003686822,-0.002661291,0.002396034,0.000388966,-0.00105122,0.002038405,-0.002168722,-0.003621103,-0.001073891,0.001457497,-0.002938512,-0.003788367,0.000709791,-0.001568325,0.001005831,0.003451552,0.000413356,-0.000347414,0.001818516,-0.000528913,0.000720179,0.00365038,0.002084221,0.000430556,-0.002025643,0.001247466,0.002835578,0.001527034,-0.001742833,0.002579148,-0.001078111,0.003156215,0.001396634,0.000312221,0.001793672,-0.001997056,0.002820319,-0.001713693,0.003769651,-0.000620742,0.000502997,-0.001615951,0.003232115,-0.001499665,0.002035081,-0.003202374,-0.003757174,-0.001336804,-0.003083948,0.000464075,0.003552342,-0.000203034,-0.000823287,0.002634254,0.002488148,-0.002457273,0.001310382,-0.000594564,-0.002832042,0.001447849,0.001489288,0.000294606,0.002486205,0.001051655,-0.001128071,0.003291048,-0.001243895,-0.003060043,0.002266302,0.000214518,-0.002238618,0.001580211,0.002738641,-0.002634791,0.001896532,3.42E-05,-0.001547002,-0.001943018,-0.000437427,-0.001440567,0.000160406,-0.001422168,-0.00120876,-0.003872861,0.002879452,-0.003692656,-0.000641555,-0.001010212,0.002560861,0.000158695,0.003782089,0.002186755,0.003769225,6.93E-05,-0.002864775,0.002063191,0.003096025,-8.43E-05,0.001058513,0.002482047,-0.000182206,-0.003310988,-0.00176851,0.002057596,-0.000989266,-0.001390391,-0.002406361
0,0.002887332,-0.001172578,0.00268896,0.002733682,0.00369973,-0.00252932,-0.003365346,0.002262102,-0.003034354,-0.002445115,-0.001756036,-0.003253553,0.002819875,-0.002345695,-0.002540423,0.002393426,-0.002437892,-0.003648911,0.003536085,0.001078036,-0.0003568,0.003228992,-0.002848306,-0.002532783,0.002611161,0.003340166,-0.001620548,-0.00016712,-0.002040395,-0.003799209,-0.002626473,-0.003591233,-0.000593991,0.001227768,-0.001897527,-0.000169667,-0.001562845,0.000714451,-0.000790281,0.001937729,-0.002117954,0.000621204,0.003006315,-0.003371213,-0.003663576,0.003316829,-0.001592833,0.001853665,0.001256194,0.00331248,-6.00E-05,-0.000923086,-0.003072476,0.001534474,-0.002049234,0.002959032,0.001864457,-0.000512941,-0.002921845,-0.002416707,0.00010796,-0.000276016,-0.001400065,0.000941165,0.001199767,0.003876402,0.002159161,0.000881062,0.001663858,-0.003567384,-0.002519131,-0.000982864,0.003366839,0.002963333,0.00265142,0.003600088,-0.000103707,0.002709976,-0.002498563,-0.001833245,0.00119262,-0.000928177,0.003381851,0.000858992,-0.003055475,0.000417059,0.003530945,-0.001808056,0.003103564,-0.000932176,-0.001878771,-0.002972746,-6.50E-05,-0.003135659,-0.002348258,-0.001518586,0.002644928,-0.00149071,-0.000666511,-0.002645468,0.003330375,-0.002837298,0.001243975,-0.000184271,-0.000690673,-0.000336705,0.000982048,0.003001757,0.003481031,0.003372383,0.001260061,0.001157744,-0.001645333,-0.003836483,-0.000890316,0.003197839,-0.000281816,0.000757627,-0.003768803,0.001194015,0.001962106,0.000249668,-0.003480116,-0.003886579,0.00229278,-0.000755589,-0.003120046,0.00382806
0,0.000924121,-0.00296434,-4.51E-06,-0.003017228,-0.000881123,-0.001700864,-0.003879601,-0.00227168,-0.001929619,0.002471331,-0.001270619,-0.00275596,0.002012173,-0.00203393,-0.001629841,0.000800113,0.001052848,-0.002770318,0.003050942,0.000141836,-0.000679764,0.00169687,-0.002216766,-0.003810183,0.000189934,0.003728194,0.001132588,0.003113526,0.001579469,-0.003269636,-0.001110107,-0.001587715,0.0013486,-0.002362319,0.00381625,0.000382493,0.003181798,-0.001653588,0.000829109,0.001033769,0.000467877,-0.001051539,0.000604104,-0.003633516,-0.003761448,0.003092877,-0.003759655,0.003878011,-0.001679402,0.000751951,0.000559676,-0.00054494,-0.000698852,0.001239953,0.002815058,-0.003771219,0.001073496,0.002427499,0.00191082,-0.002807595,0.002731354,0.002656341,0.002461425,0.001948855,-0.003436866,-0.00363254,0.002107356,-0.000189269,-0.000183048,0.001941517,-0.002329326,-0.001821015,-0.000960757,-0.001915144,-0.003158339,0.002696077,-0.000559813,-0.001739987,-0.001989915,0.001889855,0.001088542,-0.001880823,-0.00329139,-0.000252999,0.000622385,-0.003496395,0.000660504,0.00078045,-0.00324768,-0.00378523,-0.000977845,0.000131619,0.000811463,-0.003579704,0.001146195,-0.002520947,-3.39E-05,0.002218759,-0.003080822,0.002035188,0.003621483,0.000723384,-0.001945423,0.001102191,0.003830482,-0.00349997,0.00019776,0.003594322,-0.002445237,-2.78E-05,-0.002706619,-0.003891906,0.000978295,0.003662268,0.003889194,-0.001709189,0.003519485,0.003744529,-0.002755592,0.000929133,-0.002852929,0.003183902,0.003709676,0.001563312,-0.003698741,-0.002624864,0.001282773,0.003680039
